calculation_name,geometry_type,distance,charge,multiplicity,method,basis,total_energy_hartree,relative_energy_ev,normal_termination,optimization_converged,has_imaginary_frequencies,n_imaginary_frequencies,lowest_frequency_cm-1,is_true_minimum,xyz_file,output_file
B6_rhombic_planar_d2.20_q0_m1_R2SCAN-3C,rhombic_planar,2.2,0,1,R2SCAN-3C,,-148.710630825865,0.89025652,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.20_q0_m1_R2SCAN-3C/B6_rhombic_planar_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.20_q0_m1_R2SCAN-3C/B6_rhombic_planar_d2.20_q0_m1_R2SCAN-3C.out
B6_planar_ring_d3.00_q0_m1_R2SCAN-3C,planar_ring,3.0,0,1,R2SCAN-3C,,-148.710629295532,0.89029816,True,True,,,,False,calculations/stage1/B6_planar_ring_d3.00_q0_m1_R2SCAN-3C/B6_planar_ring_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d3.00_q0_m1_R2SCAN-3C/B6_planar_ring_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1004,3.5,0,3,R2SCAN-3C,,-148.709710192253,0.91530824,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m3_R2SCAN-3C.out
B6_trigonal_prism_d3.00_q0_m3_R2SCAN-3C,trigonal_prism,3.0,0,3,R2SCAN-3C,,-148.709708441665,0.91535587,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d3.00_q0_m3_R2SCAN-3C/B6_trigonal_prism_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d3.00_q0_m3_R2SCAN-3C/B6_trigonal_prism_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d1.80_q0_m3_R2SCAN-3C,random_3d_seed1000,1.8,0,3,R2SCAN-3C,,-148.709707579144,0.91537934,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m3_R2SCAN-3C.out
B6_rectangular_planar_d1.60_q0_m3_R2SCAN-3C,rectangular_planar,1.6,0,3,R2SCAN-3C,,-148.702543385189,1.11032699,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d1.60_q0_m3_R2SCAN-3C/B6_rectangular_planar_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d1.60_q0_m3_R2SCAN-3C/B6_rectangular_planar_d1.60_q0_m3_R2SCAN-3C.out
B6_rectangular_planar_d1.80_q0_m3_R2SCAN-3C,rectangular_planar,1.8,0,3,R2SCAN-3C,,-148.702543383156,1.11032705,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d1.80_q0_m3_R2SCAN-3C/B6_rectangular_planar_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d1.80_q0_m3_R2SCAN-3C/B6_rectangular_planar_d1.80_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d2.20_q0_m3_R2SCAN-3C,random_3d_seed1002,2.2,0,3,R2SCAN-3C,,-148.700588970396,1.16350933,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d2.50_q0_m3_R2SCAN-3C,random_3d_seed1002,2.5,0,3,R2SCAN-3C,,-148.700587998185,1.16353578,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d3.00_q0_m3_R2SCAN-3C,random_3d_seed1002,3.0,0,3,R2SCAN-3C,,-148.700582716793,1.16367950,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d2.00_q0_m3_R2SCAN-3C,random_3d_seed1000,2.0,0,3,R2SCAN-3C,,-148.700573291238,1.16393598,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d2.50_q0_m3_R2SCAN-3C,random_3d_seed1004,2.5,0,3,R2SCAN-3C,,-148.700570322165,1.16401677,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d2.20_q0_m3_R2SCAN-3C,random_3d_seed1004,2.2,0,3,R2SCAN-3C,,-148.700570240261,1.16401900,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d2.00_q0_m3_R2SCAN-3C,random_3d_seed1004,2.0,0,3,R2SCAN-3C,,-148.700570227450,1.16401935,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d3.00_q0_m3_R2SCAN-3C,random_3d_seed1004,3.0,0,3,R2SCAN-3C,,-148.700570048859,1.16402421,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d1.80_q0_m3_R2SCAN-3C,random_3d_seed1004,1.8,0,3,R2SCAN-3C,,-148.700569351199,1.16404319,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d1.60_q0_m3_R2SCAN-3C,random_3d_seed1004,1.6,0,3,R2SCAN-3C,,-148.700569143830,1.16404884,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m3_R2SCAN-3C.out
B6_trigonal_prism_d3.50_q0_m3_R2SCAN-3C,trigonal_prism,3.5,0,3,R2SCAN-3C,,-148.700567943490,1.16408150,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d3.50_q0_m3_R2SCAN-3C/B6_trigonal_prism_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d3.50_q0_m3_R2SCAN-3C/B6_trigonal_prism_d3.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d2.00_q0_m3_R2SCAN-3C,random_3d_seed1002,2.0,0,3,R2SCAN-3C,,-148.700565588234,1.16414559,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d1.60_q0_m3_R2SCAN-3C,random_3d_seed1002,1.6,0,3,R2SCAN-3C,,-148.700562889246,1.16421903,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d2.50_q0_m3_R2SCAN-3C,compact_planar_triangle,2.5,0,3,R2SCAN-3C,,-148.699661927371,1.18873545,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d2.50_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d2.50_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d2.50_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d3.00_q0_m3_R2SCAN-3C,compact_planar_triangle,3.0,0,3,R2SCAN-3C,,-148.699661851692,1.18873751,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d3.00_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d3.00_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d3.00_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d1.60_q0_m1_R2SCAN-3C,rhombic_planar,1.6,0,1,R2SCAN-3C,,-148.697523533753,1.24692411,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d1.60_q0_m1_R2SCAN-3C/B6_rhombic_planar_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d1.60_q0_m1_R2SCAN-3C/B6_rhombic_planar_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d3.50_q0_m5_R2SCAN-3C,random_3d_seed1002,3.5,0,5,R2SCAN-3C,,-148.696374246400,1.27819781,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m5_R2SCAN-3C.out
B6_rhombic_planar_d3.00_q0_m5_R2SCAN-3C,rhombic_planar,3.0,0,5,R2SCAN-3C,,-148.696368021056,1.27836721,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d3.00_q0_m5_R2SCAN-3C/B6_rhombic_planar_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d3.00_q0_m5_R2SCAN-3C/B6_rhombic_planar_d3.00_q0_m5_R2SCAN-3C.out
B6_rhombic_planar_d2.00_q0_m5_R2SCAN-3C,rhombic_planar,2.0,0,5,R2SCAN-3C,,-148.696365865756,1.27842586,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.00_q0_m5_R2SCAN-3C/B6_rhombic_planar_d2.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.00_q0_m5_R2SCAN-3C/B6_rhombic_planar_d2.00_q0_m5_R2SCAN-3C.out
B6_rhombic_planar_d2.20_q0_m5_R2SCAN-3C,rhombic_planar,2.2,0,5,R2SCAN-3C,,-148.696365852361,1.27842622,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.20_q0_m5_R2SCAN-3C/B6_rhombic_planar_d2.20_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.20_q0_m5_R2SCAN-3C/B6_rhombic_planar_d2.20_q0_m5_R2SCAN-3C.out
B6_rhombic_planar_d1.80_q0_m5_R2SCAN-3C,rhombic_planar,1.8,0,5,R2SCAN-3C,,-148.696365811499,1.27842734,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d1.80_q0_m5_R2SCAN-3C/B6_rhombic_planar_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d1.80_q0_m5_R2SCAN-3C/B6_rhombic_planar_d1.80_q0_m5_R2SCAN-3C.out
B6_rhombic_planar_d1.60_q0_m5_R2SCAN-3C,rhombic_planar,1.6,0,5,R2SCAN-3C,,-148.696365803765,1.27842755,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d1.60_q0_m5_R2SCAN-3C/B6_rhombic_planar_d1.60_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d1.60_q0_m5_R2SCAN-3C/B6_rhombic_planar_d1.60_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1000_d3.00_q0_m5_R2SCAN-3C,random_3d_seed1000,3.0,0,5,R2SCAN-3C,,-148.696358788088,1.27861845,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1000_d2.50_q0_m5_R2SCAN-3C,random_3d_seed1000,2.5,0,5,R2SCAN-3C,,-148.696357682434,1.27864854,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m5_R2SCAN-3C.out
B6_octahedral_3d_d2.00_q0_m3_R2SCAN-3C,octahedral_3d,2.0,0,3,R2SCAN-3C,,-148.696303344346,1.28012715,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d2.00_q0_m3_R2SCAN-3C/B6_octahedral_3d_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d2.00_q0_m3_R2SCAN-3C/B6_octahedral_3d_d2.00_q0_m3_R2SCAN-3C.out
B6_octahedral_3d_d1.60_q0_m3_R2SCAN-3C,octahedral_3d,1.6,0,3,R2SCAN-3C,,-148.696303343644,1.28012717,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d1.60_q0_m3_R2SCAN-3C/B6_octahedral_3d_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d1.60_q0_m3_R2SCAN-3C/B6_octahedral_3d_d1.60_q0_m3_R2SCAN-3C.out
B6_octahedral_3d_d1.80_q0_m3_R2SCAN-3C,octahedral_3d,1.8,0,3,R2SCAN-3C,,-148.696303342982,1.28012719,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d1.80_q0_m3_R2SCAN-3C/B6_octahedral_3d_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d1.80_q0_m3_R2SCAN-3C/B6_octahedral_3d_d1.80_q0_m3_R2SCAN-3C.out
B6_octahedral_3d_d2.20_q0_m3_R2SCAN-3C,octahedral_3d,2.2,0,3,R2SCAN-3C,,-148.696303335783,1.28012739,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d2.20_q0_m3_R2SCAN-3C/B6_octahedral_3d_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d2.20_q0_m3_R2SCAN-3C/B6_octahedral_3d_d2.20_q0_m3_R2SCAN-3C.out
B6_octahedral_3d_d2.50_q0_m3_R2SCAN-3C,octahedral_3d,2.5,0,3,R2SCAN-3C,,-148.696303332349,1.28012748,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d2.50_q0_m3_R2SCAN-3C/B6_octahedral_3d_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d2.50_q0_m3_R2SCAN-3C/B6_octahedral_3d_d2.50_q0_m3_R2SCAN-3C.out
B6_octahedral_3d_d3.00_q0_m3_R2SCAN-3C,octahedral_3d,3.0,0,3,R2SCAN-3C,,-148.696303079726,1.28013435,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d3.00_q0_m3_R2SCAN-3C/B6_octahedral_3d_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d3.00_q0_m3_R2SCAN-3C/B6_octahedral_3d_d3.00_q0_m3_R2SCAN-3C.out
B6_octahedral_3d_d3.50_q0_m3_R2SCAN-3C,octahedral_3d,3.5,0,3,R2SCAN-3C,,-148.696302141055,1.28015990,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d3.50_q0_m3_R2SCAN-3C/B6_octahedral_3d_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d3.50_q0_m3_R2SCAN-3C/B6_octahedral_3d_d3.50_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d2.50_q0_m5_R2SCAN-3C,rhombic_planar,2.5,0,5,R2SCAN-3C,,-148.696257273214,1.28138081,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.50_q0_m5_R2SCAN-3C/B6_rhombic_planar_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.50_q0_m5_R2SCAN-3C/B6_rhombic_planar_d2.50_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1001_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1001,3.5,0,3,R2SCAN-3C,,-148.696214213669,1.28255252,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d3.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1001_d2.00_q0_m3_R2SCAN-3C,random_3d_seed1001,2.0,0,3,R2SCAN-3C,,-148.696209811525,1.28267231,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d2.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1001_d1.60_q0_m3_R2SCAN-3C,random_3d_seed1001,1.6,0,3,R2SCAN-3C,,-148.696209147405,1.28269038,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d1.60_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1001_d1.80_q0_m3_R2SCAN-3C,random_3d_seed1001,1.8,0,3,R2SCAN-3C,,-148.696208917213,1.28269665,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d1.80_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d3.00_q0_m3_R2SCAN-3C,random_3d_seed1003,3.0,0,3,R2SCAN-3C,,-148.696207045420,1.28274758,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1001_d2.20_q0_m3_R2SCAN-3C,random_3d_seed1001,2.2,0,3,R2SCAN-3C,,-148.696205962395,1.28277705,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d1.80_q0_m3_R2SCAN-3C,random_3d_seed1003,1.8,0,3,R2SCAN-3C,,-148.696205634308,1.28278598,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d1.80_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d1.60_q0_m3_R2SCAN-3C,random_3d_seed1003,1.6,0,3,R2SCAN-3C,,-148.696205450883,1.28279097,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d1.60_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d2.20_q0_m3_R2SCAN-3C,random_3d_seed1003,2.2,0,3,R2SCAN-3C,,-148.696205073701,1.28280123,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d2.50_q0_m3_R2SCAN-3C,random_3d_seed1003,2.5,0,3,R2SCAN-3C,,-148.696204367462,1.28282045,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1003,3.5,0,3,R2SCAN-3C,,-148.696202533710,1.28287035,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d3.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d2.00_q0_m3_R2SCAN-3C,random_3d_seed1003,2.0,0,3,R2SCAN-3C,,-148.696202471532,1.28287204,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d2.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1003_d2.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1001_d2.50_q0_m3_R2SCAN-3C,random_3d_seed1001,2.5,0,3,R2SCAN-3C,,-148.696202330841,1.28287587,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1001_d3.00_q0_m3_R2SCAN-3C,random_3d_seed1001,3.0,0,3,R2SCAN-3C,,-148.696202179011,1.28288000,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1001_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d1.80_q0_m3_R2SCAN-3C,random_3d_seed1002,1.8,0,3,R2SCAN-3C,,-148.696187854784,1.28326978,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d1.60_q0_m3_R2SCAN-3C,random_3d_seed1000,1.6,0,3,R2SCAN-3C,,-148.696182225807,1.28342296,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d3.50_q0_m5_R2SCAN-3C,rhombic_planar,3.5,0,5,R2SCAN-3C,,-148.695237739115,1.30912375,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d3.50_q0_m5_R2SCAN-3C/B6_rhombic_planar_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d3.50_q0_m5_R2SCAN-3C/B6_rhombic_planar_d3.50_q0_m5_R2SCAN-3C.out
B6_rectangular_planar_d2.50_q0_m5_R2SCAN-3C,rectangular_planar,2.5,0,5,R2SCAN-3C,,-148.695229836493,1.30933879,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.50_q0_m5_R2SCAN-3C/B6_rectangular_planar_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.50_q0_m5_R2SCAN-3C/B6_rectangular_planar_d2.50_q0_m5_R2SCAN-3C.out
